Cohort,PrawnID,GAV,Age,Class,FamID,IntFamID
201701,G1T1701_149_004_A8_G,0,pond,offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,63
201701,G1T1701_BR_049_GP,0,broodstock,mother,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_156_001_G4_G,0,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_156_001_C8_G,0,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_156_001_B9_G,0,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_152_001_D9_G,0,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_150_004_H1_G,0,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_150_004_E11_G,0,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_150_004_B9_G,0,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_150_003_G3_G,0,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_150_003_E2_G,0,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_150_003_D10_G,0,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_150_003_B7_G,0,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_150_001_B8_G,0,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_149_003_D9_G,0,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_149_002_E9_G,0,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_149_001_H8_G,0,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_149_001_C6_G,0,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_BR_003_P,0.37,broodstock,father,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_156_001_D10_G,0.63,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_156_001_D12_G,0.92,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_155_001_C7_G,0.97,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_152_001_D1_G,1.05,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_156_001_E3_G,1.11,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_156_001_F6_G,1.17,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_149_001_D10_G,1.44,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_150_005_A6_G,1.84,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_150_001_C9_G,1.98,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_149_002_D5_G,2.18,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_149_005_F12_G,2.3,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_149_002_B12_G,2.59,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_149_001_A12_G,2.72,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_149_004_C2_G,3.05,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_150_005_C1_G,4.03,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_156_001_D7_G,4.25,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_150_002_F10_G,4.61,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_150_004_E1_G,5.19,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_149_005_H6_G,5.19,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_RD3_073_PL,6.26,larval,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_RD3_027_PL,6.54,larval,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_RD3_066_PL,6.8,larval,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_RD3_007_PL,6.93,larval,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_RD3_072_PL,7.06,larval,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_RD3_052_PL,7.28,larval,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_RD3_046_PL,7.4,larval,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_RD3_078_PL,7.5,larval,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_RD3_075_PL,7.72,larval,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_149_004_D7_G,0,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_149_004_A12_G,0,pond,offspring,G1T1701_BR_049_GP__G1T1701_BR_003_P,64
201701,G1T1701_BR_166_MP,0,broodstock,mother,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_156_001_H7_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_156_001_H3_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_156_001_G11_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_156_001_F5_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_156_001_E4_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_156_001_D3_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_156_001_B4_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_150_005_A7_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_150_004_G9_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_150_004_G4_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_150_004_F5_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_150_004_A2_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_150_003_H10_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_150_003_C9_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_150_002_H7_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_150_002_D4_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_150_001_G10_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_149_005_F5_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_149_005_C2_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_149_003_G5_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_149_003_D6_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_149_003_C12_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_149_002_C2_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_149_001_H11_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_149_001_E2_G,1.2,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_155_001_B11_G,1.22,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_149_001_F11_G,1.49,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_150_001_G3_G,1.61,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_149_005_A3_G,1.77,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_149_005_G8_G,1.83,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_149_005_G9_G,1.93,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_150_002_H6_G,2.09,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_150_002_D9_G,2.1,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_150_002_B3_G,2.46,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_155_001_F11_G,2.49,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_150_002_G1_G,2.55,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_150_002_H10_G,2.62,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_BR_263_MP,2.77,broodstock,father,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_150_002_C7_G,2.77,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_149_002_F12_G,2.91,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_150_002_H5_G,3.36,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_150_002_F12_G,3.54,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_155_001_F5_G,3.67,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_150_004_D5_G,3.92,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_RD3_032_PL,5.82,larval,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_150_004_A4_G,5.87,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_RD3_019_PL,6.04,larval,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_RD3_009_PL,6.78,larval,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_RD3_030_PL,7.02,larval,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_155_001_C2_G,7.2,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_RD3_077_PL,7.39,larval,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_RD3_053_PL,7.53,larval,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_RD3_070_PL,7.56,larval,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_RD3_022_PL,8.16,larval,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_155_001_G8_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_155_001_G3_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_155_001_D4_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_155_001_C12_G,0,pond,offspring,G1T1701_BR_166_MP__G1T1701_BR_263_MP,65
201701,G1T1701_156_001_H1_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_156_001_B11_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_156_001_A8_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_152_001_H11_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_152_001_D5_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_152_001_B4_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_152_001_A9_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_150_005_E3_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_150_005_A11_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_150_004_H2_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_150_004_G8_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_150_004_D2_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_150_004_C1_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_150_004_A5_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_150_003_E3_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_150_003_C3_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_150_002_E8_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_149_005_E12_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_149_005_A1_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_149_003_F10_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_149_003_D11_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_149_002_F9_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_149_002_E11_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_149_002_A5_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_149_001_F1_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_149_001_D9_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_149_001_A3_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_BR_006_P,0.47,broodstock,father,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_149_001_B2_G,1.07,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_155_001_F3_G,1.39,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_150_005_C7_G,1.49,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_BR_053_GP,1.78,broodstock,mother,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_149_002_D1_G,2.05,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_149_002_B8_G,2.17,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_150_002_B5_G,2.5,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_149_002_G5_G,3.09,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_150_004_B3_G,4.8,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_150_004_H10_G,4.82,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_RD2_074_PL,5.19,larval,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_150_005_A3_G,6.04,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_RD3_074_PL,6.79,larval,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_RD3_044_PL,6.79,larval,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_RD3_043_PL,6.79,larval,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_RD3_042_PL,6.88,larval,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_RD2_031_PL,7.05,larval,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_RD2_007_PL,7.31,larval,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_RD2_041_PL,7.69,larval,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_RD2_087_PL,8.7,larval,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_155_001_H11_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_149_004_D9_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_149_004_B2_G,0,pond,offspring,G1T1701_BR_053_GP__G1T1701_BR_006_P,66
201701,G1T1701_156_001_G1_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_150_005_G11_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_150_005_E7_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_150_005_C6_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_150_003_G4_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_150_001_D7_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_149_005_F3_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_149_005_D7_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_149_005_D12_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_149_005_C8_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_149_003_D5_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_149_001_H1_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_149_001_G7_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_149_001_F7_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_149_001_F5_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_149_001_A1_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_156_001_D5_G,0.95,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_BR_042_P,1.07,broodstock,father,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_149_003_C1_G,1.15,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_150_001_E1_G,2.06,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_150_002_C11_G,2.14,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_150_002_B4_G,2.18,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_149_002_A12_G,2.21,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_149_004_C4_G,2.24,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_149_002_A1_G,2.57,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_149_005_H9_G,2.83,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_149_005_H8_G,2.83,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_149_002_G10_G,3.72,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_149_005_C12_G,3.76,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_149_004_G4_G,4.05,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_150_003_A10_G,4.45,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_150_005_F12_G,4.48,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_150_005_C4_G,5.02,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_149_005_E4_G,5.28,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_BR_139_MP,5.37,broodstock,mother,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_149_002_F5_G,5.63,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_RD3_006_PL,6.54,larval,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_RD3_048_PL,6.57,larval,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_RD3_068_PL,7.39,larval,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_RD3_055_PL,8.04,larval,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_RD3_057_PL,8.19,larval,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_RD3_061_PL,8.34,larval,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_RD3_014_PL,8.96,larval,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_155_001_B9_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_149_004_F11_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_149_004_F10_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_149_004_E8_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_149_004_D8_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_149_004_B5_G,0,pond,offspring,G1T1701_BR_139_MP__G1T1701_BR_042_P,67
201701,G1T1701_BR_119_MP,0,broodstock,mother,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68
201701,G1T1701_156_001_F3_G,0,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68
201701,G1T1701_156_001_E9_G,0,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68
201701,G1T1701_150_005_F5_G,0,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68
201701,G1T1701_150_005_D12_G,0,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68
201701,G1T1701_150_004_E5_G,0,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68
201701,G1T1701_150_004_C4_G,0,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68
201701,G1T1701_150_003_H2_G,0,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68
201701,G1T1701_150_002_H4_G,0,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68
201701,G1T1701_150_002_F8_G,0,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68
201701,G1T1701_150_002_E11_G,0,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68
201701,G1T1701_150_001_A1_G,0,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68
201701,G1T1701_149_001_A2_G,0,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68
201701,G1T1701_155_001_D10_G,1.04,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68
201701,G1T1701_150_005_A5_G,1.49,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68
201701,G1T1701_BR_324_MP,1.66,broodstock,father,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68
201701,G1T1701_149_003_H1_G,1.88,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68
201701,G1T1701_150_001_C10_G,2.13,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68
201701,G1T1701_150_002_A4_G,3.53,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68
201701,G1T1701_150_004_B11_G,3.72,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68
201701,G1T1701_149_005_C7_G,3.77,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68
201701,G1T1701_150_004_E4_G,3.79,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68
201701,G1T1701_149_001_D1_G,3.98,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68
201701,G1T1701_149_005_B1_G,4.34,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68
201701,G1T1701_149_002_D7_G,4.52,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68
201701,G1T1701_150_004_H7_G,4.65,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68
201701,G1T1701_149_002_B7_G,4.9,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68
201701,G1T1701_149_002_B10_G,5.13,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68
201701,G1T1701_149_004_D2_G,5.15,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68
201701,G1T1701_150_005_F1_G,5.34,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68
201701,G1T1701_155_001_A11_G,5.63,pond,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68
201701,G1T1701_RD2_028_PL,6.91,larval,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68
201701,G1T1701_RD2_035_PL,7.35,larval,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68
201701,G1T1701_RD2_069_PL,7.37,larval,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68
201701,G1T1701_RD2_071_PL,7.56,larval,offspring,G1T1701_BR_119_MP__G1T1701_BR_324_MP,68
