PrawnID,GAV,Age,Class,FamID,IntFamID
G1T1701_156_001_C11_G,0,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_005_P,21
G1T1701_156_001_A4_G,0,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_005_P,21
G1T1701_155_001_H3_G,1.92,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_005_P,21
G1T1701_155_001_A7_G,ND,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_005_P,21
G1T1701_152_001_A10_G,0,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_005_P,21
G1T1701_150_005_H8_G,0,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_005_P,21
G1T1701_150_003_H8_G,0,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_005_P,21
G1T1701_150_002_G4_G,0,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_005_P,21
G1T1701_150_002_E5_G,2.73,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_005_P,21
G1T1701_150_002_D12_G,0,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_005_P,21
G1T1701_150_002_C4_G,0,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_005_P,21
G1T1701_149_005_G4_G,0,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_005_P,21
G1T1701_149_005_E9_G,4.96,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_005_P,21
G1T1701_149_005_C3_G,1.57,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_005_P,21
G1T1701_149_005_C1_G,1.51,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_005_P,21
G1T1701_149_004_G8_G,ND,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_005_P,21
G1T1701_149_004_G2_G,ND,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_005_P,21
G1T1701_149_003_A5_G,0,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_005_P,21
G1T1701_149_003_A12_G,0,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_005_P,21
G1T1701_149_002_F11_G,0,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_005_P,21
G1T1701_149_001_E3_G,0,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_005_P,21
G1T1701_149_001_C1_G,3.88,Pond,Offspring,G1T1701_BR_053_GP__G1T1701_BR_005_P,21
G1T1701_BR_038_P,0.42,broodstock,Father,G1T1701_BR_067_GP__G1T1701_BR_038_P,22
G1T1701_BR_067_GP,2.32,broodstock,Mother,G1T1701_BR_067_GP__G1T1701_BR_038_P,22
G1T1701_RD3_079_PL,7.01,Larval,Offspring,G1T1701_BR_067_GP__G1T1701_BR_038_P,22
G1T1701_156_001_G10_G,0.74,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_038_P,22
G1T1701_156_001_F10_G,0,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_038_P,22
G1T1701_150_005_G7_G,0,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_038_P,22
G1T1701_150_005_D10_G,0,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_038_P,22
G1T1701_150_005_A1_G,1.49,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_038_P,22
G1T1701_150_004_E3_G,3.55,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_038_P,22
G1T1701_150_004_E2_G,0,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_038_P,22
G1T1701_150_004_C6_G,0,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_038_P,22
G1T1701_150_003_C11_G,3.24,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_038_P,22
G1T1701_150_003_A3_G,0,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_038_P,22
G1T1701_150_001_A10_G,2.04,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_038_P,22
G1T1701_149_005_H1_G,1.75,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_038_P,22
G1T1701_149_004_E9_G,ND,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_038_P,22
G1T1701_149_004_D10_G,ND,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_038_P,22
G1T1701_149_004_B12_G,ND,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_038_P,22
G1T1701_149_003_H8_G,0,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_038_P,22
G1T1701_149_001_C5_G,0,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_038_P,22
G1T1701_149_001_B7_G,0,Pond,Offspring,G1T1701_BR_067_GP__G1T1701_BR_038_P,22
G1T1701_BR_283_MP,0,broodstock,Father,G1T1701_BR_095_MP__G1T1701_BR_283_MP,23
G1T1701_BR_095_MP,0,broodstock,Mother,G1T1701_BR_095_MP__G1T1701_BR_283_MP,23
G1T1701_RD3_017_PL,6.6,Larval,Offspring,G1T1701_BR_095_MP__G1T1701_BR_283_MP,23
G1T1701_156_001_C5_G,0,Pond,Offspring,G1T1701_BR_095_MP__G1T1701_BR_283_MP,23
G1T1701_155_001_H5_G,1.02,Pond,Offspring,G1T1701_BR_095_MP__G1T1701_BR_283_MP,23
G1T1701_155_001_H4_G,ND,Pond,Offspring,G1T1701_BR_095_MP__G1T1701_BR_283_MP,23
G1T1701_155_001_C3_G,ND,Pond,Offspring,G1T1701_BR_095_MP__G1T1701_BR_283_MP,23
G1T1701_150_004_F6_G,0,Pond,Offspring,G1T1701_BR_095_MP__G1T1701_BR_283_MP,23
G1T1701_150_003_A2_G,0,Pond,Offspring,G1T1701_BR_095_MP__G1T1701_BR_283_MP,23
G1T1701_149_004_H7_G,ND,Pond,Offspring,G1T1701_BR_095_MP__G1T1701_BR_283_MP,23
G1T1701_149_002_G7_G,2.99,Pond,Offspring,G1T1701_BR_095_MP__G1T1701_BR_283_MP,23
G1T1701_149_002_C11_G,0,Pond,Offspring,G1T1701_BR_095_MP__G1T1701_BR_283_MP,23
G1T1701_149_001_E7_G,0,Pond,Offspring,G1T1701_BR_095_MP__G1T1701_BR_283_MP,23
G1T1701_BR_012_P,0.79,broodstock,Father,G1T1701_BR_057_GP__G1T1701_BR_012_P,24
G1T1701_BR_057_GP,2.62,broodstock,Mother,G1T1701_BR_057_GP__G1T1701_BR_012_P,24
G1T1701_RD2_042_PL,7.94,Larval,Offspring,G1T1701_BR_057_GP__G1T1701_BR_012_P,24
G1T1701_155_001_E6_G,0.82,Pond,Offspring,G1T1701_BR_057_GP__G1T1701_BR_012_P,24
G1T1701_155_001_B2_G,0.91,Pond,Offspring,G1T1701_BR_057_GP__G1T1701_BR_012_P,24
G1T1701_150_004_H6_G,2.96,Pond,Offspring,G1T1701_BR_057_GP__G1T1701_BR_012_P,24
G1T1701_150_004_G6_G,5.49,Pond,Offspring,G1T1701_BR_057_GP__G1T1701_BR_012_P,24
G1T1701_150_004_G5_G,4.51,Pond,Offspring,G1T1701_BR_057_GP__G1T1701_BR_012_P,24
G1T1701_150_004_A7_G,0,Pond,Offspring,G1T1701_BR_057_GP__G1T1701_BR_012_P,24
G1T1701_150_001_H8_G,0,Pond,Offspring,G1T1701_BR_057_GP__G1T1701_BR_012_P,24
G1T1701_150_001_C7_G,2.02,Pond,Offspring,G1T1701_BR_057_GP__G1T1701_BR_012_P,24
G1T1701_BR_022_P,0.39,broodstock,Father,G1T1701_BR_060_P__G1T1701_BR_022_P,25
G1T1701_BR_060_P,4.57,broodstock,Mother,G1T1701_BR_060_P__G1T1701_BR_022_P,25
G1T1701_RD2_058_PL,7.28,Larval,Offspring,G1T1701_BR_060_P__G1T1701_BR_022_P,25
G1T1701_RD2_012_PL,7.98,Larval,Offspring,G1T1701_BR_060_P__G1T1701_BR_022_P,25
G1T1701_RD2_004_PL,7.2,Larval,Offspring,G1T1701_BR_060_P__G1T1701_BR_022_P,25
G1T1701_155_001_G9_G,1.71,Pond,Offspring,G1T1701_BR_060_P__G1T1701_BR_022_P,25
G1T1701_150_005_F10_G,0,Pond,Offspring,G1T1701_BR_060_P__G1T1701_BR_022_P,25
G1T1701_150_004_C7_G,0,Pond,Offspring,G1T1701_BR_060_P__G1T1701_BR_022_P,25
G1T1701_150_003_B1_G,0,Pond,Offspring,G1T1701_BR_060_P__G1T1701_BR_022_P,25
G1T1701_149_005_C5_G,1.57,Pond,Offspring,G1T1701_BR_060_P__G1T1701_BR_022_P,25
G1T1701_149_004_E3_G,ND,Pond,Offspring,G1T1701_BR_060_P__G1T1701_BR_022_P,25
G1T1701_BR_031_P,0.82,broodstock,Father,G1T1701_BR_064_P__G1T1701_BR_031_P,26
G1T1701_BR_064_P,0.5,broodstock,Mother,G1T1701_BR_064_P__G1T1701_BR_031_P,26
G1T1701_RD3_089_PL,8.94,Larval,Offspring,G1T1701_BR_064_P__G1T1701_BR_031_P,26
G1T1701_156_001_B5_G,0,Pond,Offspring,G1T1701_BR_064_P__G1T1701_BR_031_P,26
G1T1701_152_001_G5_G,0,Pond,Offspring,G1T1701_BR_064_P__G1T1701_BR_031_P,26
G1T1701_150_001_H11_G,0,Pond,Offspring,G1T1701_BR_064_P__G1T1701_BR_031_P,26
G1T1701_149_005_B4_G,0,Pond,Offspring,G1T1701_BR_064_P__G1T1701_BR_031_P,26
G1T1701_149_005_B3_G,0,Pond,Offspring,G1T1701_BR_064_P__G1T1701_BR_031_P,26
G1T1701_149_004_H1_G,ND,Pond,Offspring,G1T1701_BR_064_P__G1T1701_BR_031_P,26
G1T1701_149_003_C11_G,0,Pond,Offspring,G1T1701_BR_064_P__G1T1701_BR_031_P,26
G1T1701_BR_014_P,0.59,broodstock,Father,G1T1701_BR_057_GP__G1T1701_BR_014_P,27
G1T1701_BR_057_GP,2.62,broodstock,Mother,G1T1701_BR_057_GP__G1T1701_BR_014_P,27
G1T1701_RD2_050_PL,8.01,Larval,Offspring,G1T1701_BR_057_GP__G1T1701_BR_014_P,27
G1T1701_150_002_E4_G,0,Pond,Offspring,G1T1701_BR_057_GP__G1T1701_BR_014_P,27
G1T1701_150_001_A9_G,1.17,Pond,Offspring,G1T1701_BR_057_GP__G1T1701_BR_014_P,27
G1T1701_149_003_D1_G,3.77,Pond,Offspring,G1T1701_BR_057_GP__G1T1701_BR_014_P,27
G1T1701_149_003_C7_G,3.52,Pond,Offspring,G1T1701_BR_057_GP__G1T1701_BR_014_P,27
G1T1701_149_001_C8_G,1.03,Pond,Offspring,G1T1701_BR_057_GP__G1T1701_BR_014_P,27
G1T1701_149_001_B12_G,0,Pond,Offspring,G1T1701_BR_057_GP__G1T1701_BR_014_P,27
G1T1701_BR_450_MP,0.85,broodstock,Father,G1T1701_BR_401_MP__G1T1701_BR_450_MP,28
G1T1701_BR_401_MP,3.2,broodstock,Mother,G1T1701_BR_401_MP__G1T1701_BR_450_MP,28
G1T1701_RD2_083_PL,6.96,Larval,Offspring,G1T1701_BR_401_MP__G1T1701_BR_450_MP,28
G1T1701_RD2_033_PL,7.26,Larval,Offspring,G1T1701_BR_401_MP__G1T1701_BR_450_MP,28
G1T1701_150_001_B4_G,1.2,Pond,Offspring,G1T1701_BR_401_MP__G1T1701_BR_450_MP,28
G1T1701_149_004_F4_G,ND,Pond,Offspring,G1T1701_BR_401_MP__G1T1701_BR_450_MP,28
G1T1701_BR_041_P,0,broodstock,Father,G1T1701_BR_461_P__G1T1701_BR_041_P,29
G1T1701_BR_461_P,1.3,broodstock,Mother,G1T1701_BR_461_P__G1T1701_BR_041_P,29
G1T1701_RD3_082_PL,7.78,Larval,Offspring,G1T1701_BR_461_P__G1T1701_BR_041_P,29
G1T1701_150_004_G2_G,0,Pond,Offspring,G1T1701_BR_461_P__G1T1701_BR_041_P,29
G1T1701_149_005_C10_G,1.24,Pond,Offspring,G1T1701_BR_461_P__G1T1701_BR_041_P,29
G1T1701_149_004_H8_G,ND,Pond,Offspring,G1T1701_BR_461_P__G1T1701_BR_041_P,29
G1T1701_BR_007_P,1.1,broodstock,Father,G1T1701_BR_052_P__G1T1701_BR_007_P,30
G1T1701_BR_052_P,2.12,broodstock,Mother,G1T1701_BR_052_P__G1T1701_BR_007_P,30
G1T1701_RD3_016_PL,6.24,Larval,Offspring,G1T1701_BR_052_P__G1T1701_BR_007_P,30
G1T1701_149_004_E12_G,ND,Pond,Offspring,G1T1701_BR_052_P__G1T1701_BR_007_P,30
G1T1701_BR_004_P,0.89,broodstock,Father,G1T1701_BR_052_P__G1T1701_BR_004_P,31
G1T1701_BR_052_P,2.12,broodstock,Mother,G1T1701_BR_052_P__G1T1701_BR_004_P,31
G1T1701_RD2_093_PL,8.39,Larval,Offspring,G1T1701_BR_052_P__G1T1701_BR_004_P,31
G1T1701_BR_325_MP,#VALUE!,broodstock,Father,G1T1701_BR_402_MP__G1T1701_BR_325_MP,32
G1T1701_BR_402_MP,0.89,broodstock,Mother,G1T1701_BR_402_MP__G1T1701_BR_325_MP,32
G1T1701_161_001_H8_G,3.09,Pond,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,32
G1T1701_161_001_H10_G,0,Pond,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,32
G1T1701_161_001_G7_G,0,Pond,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,32
G1T1701_161_001_G11_G,0,Pond,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,32
G1T1701_161_001_F11_G,0,Pond,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,32
G1T1701_161_001_E6_G,0,Pond,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,32
G1T1701_161_001_E5_G,0,Pond,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,32
G1T1701_161_001_D8_G,0,Pond,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,32
G1T1701_161_001_D7_G,0,Pond,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,32
G1T1701_161_001_D6_G,0,Pond,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,32
G1T1701_161_001_D5_G,0,Pond,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,32
G1T1701_161_001_D4_G,4.14,Pond,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,32
G1T1701_161_001_D3_G,0,Pond,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,32
G1T1701_161_001_D12_G,0,Pond,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,32
G1T1701_161_001_D11_G,0,Pond,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,32
G1T1701_161_001_C2_G,3.07,Pond,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,32
G1T1701_161_001_B8_G,1.71,Pond,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,32
G1T1701_161_001_B12_G,0,Pond,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,32
G1T1701_161_001_B10_G,2.47,Pond,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,32
G1T1701_161_001_A11_G,0,Pond,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,32
G1T1701_160_001_H7_G,1.38,Pond,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,32
G1T1701_160_001_H5_G,8.78,Pond,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,32
G1T1701_160_001_H3_G,1.17,Pond,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,32
G1T1701_160_001_H2_G,0,Pond,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,32
G1T1701_160_001_G4_G,4.29,Pond,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,32
G1T1701_160_001_G10_G,1.35,Pond,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,32
G1T1701_160_001_G1_G,0,Pond,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,32
G1T1701_160_001_F4_G,1.69,Pond,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,32
G1T1701_160_001_D12_G,0.95,Pond,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,32
G1T1701_160_001_C9_G,2,Pond,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,32
G1T1701_160_001_C7_G,0,Pond,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,32
G1T1701_160_001_C3_G,1.6,Pond,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,32
G1T1701_160_001_B6_G,1.55,Pond,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,32
G1T1701_160_001_B12_G,1.97,Pond,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,32
G1T1701_BR_141_MP,2.85,broodstock,Father,G1T1701_BR_192_MP__G1T1701_BR_141_MP,33
G1T1701_BR_192_MP,0.98,broodstock,Mother,G1T1701_BR_192_MP__G1T1701_BR_141_MP,33
G1T1701_161_001_H7_G,0,Pond,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,33
G1T1701_161_001_F9_G,3.37,Pond,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,33
G1T1701_161_001_F5_G,0,Pond,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,33
G1T1701_161_001_F2_G,3.13,Pond,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,33
G1T1701_161_001_E7_G,0,Pond,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,33
G1T1701_161_001_E2_G,2.95,Pond,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,33
G1T1701_161_001_E11_G,4.09,Pond,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,33
G1T1701_161_001_C10_G,1.96,Pond,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,33
G1T1701_161_001_C1_G,2.17,Pond,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,33
G1T1701_161_001_B7_G,0.96,Pond,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,33
G1T1701_161_001_B11_G,0,Pond,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,33
G1T1701_161_001_A9_G,4.25,Pond,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,33
G1T1701_161_001_A6_G,0,Pond,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,33
G1T1701_161_001_A3_G,0,Pond,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,33
G1T1701_160_001_H6_G,5.11,Pond,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,33
G1T1701_160_001_H4_G,0,Pond,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,33
G1T1701_160_001_G6_G,3.97,Pond,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,33
G1T1701_160_001_F8_G,5.15,Pond,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,33
G1T1701_160_001_D7_G,1.38,Pond,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,33
G1T1701_160_001_D2_G,1.19,Pond,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,33
G1T1701_160_001_B7_G,1.93,Pond,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,33
G1T1701_160_001_B5_G,4.11,Pond,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,33
G1T1701_160_001_B10_G,1.74,Pond,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,33
G1T1701_160_001_A7_G,2.51,Pond,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,33
G1T1701_160_001_A3_G,2.88,Pond,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,33
G1T1701_160_001_A2_G,4.43,Pond,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,33
G1T1701_157_001_E7_G,5.19,Pond,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,33
G1T1701_157_001_E6_G,3.11,Pond,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,33
G1T1701_BR_284_MP,0,broodstock,Father,G1T1701_BR_362_MP__G1T1701_BR_284_MP,34
G1T1701_BR_362_MP,4.52,broodstock,Mother,G1T1701_BR_362_MP__G1T1701_BR_284_MP,34
G1T1701_161_001_G9_G,3.72,Pond,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,34
G1T1701_161_001_G1_G,0.96,Pond,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,34
G1T1701_161_001_E4_G,0,Pond,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,34
G1T1701_161_001_E10_G,0,Pond,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,34
G1T1701_161_001_E1_G,4.62,Pond,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,34
G1T1701_161_001_C3_G,3.96,Pond,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,34
G1T1701_161_001_C12_G,0,Pond,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,34
G1T1701_161_001_C11_G,0,Pond,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,34
G1T1701_161_001_A8_G,3.9,Pond,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,34
G1T1701_161_001_A7_G,0,Pond,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,34
G1T1701_161_001_A12_G,5.19,Pond,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,34
G1T1701_160_001_H11_G,1.76,Pond,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,34
G1T1701_160_001_F7_G,0.9,Pond,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,34
G1T1701_160_001_E9_G,1.37,Pond,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,34
G1T1701_160_001_E8_G,1.24,Pond,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,34
G1T1701_160_001_E6_G,0,Pond,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,34
G1T1701_160_001_D10_G,0,Pond,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,34
G1T1701_160_001_D1_G,3.78,Pond,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,34
G1T1701_160_001_C6_G,2.07,Pond,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,34
G1T1701_160_001_C4_G,2.38,Pond,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,34
G1T1701_160_001_B3_G,5.31,Pond,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,34
G1T1701_160_001_B2_G,3.92,Pond,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,34
G1T1701_160_001_A6_G,3.16,Pond,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,34
G1T1701_160_001_A5_G,1.91,Pond,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,34
G1T1701_157_001_H9_G,3.77,Pond,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,34
G1T1701_157_001_G2_G,1.16,Pond,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,34
G1T1701_157_001_E3_G,3.27,Pond,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,34
G1T1701_157_001_B6_G,1.42,Pond,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,34
G1T1701_BR_444_MP,2.32,broodstock,Father,G1T1701_BR_134_MP__G1T1701_BR_444_MP,35
G1T1701_BR_134_MP,2.97,broodstock,Mother,G1T1701_BR_134_MP__G1T1701_BR_444_MP,35
G1T1701_156_001_G2_G,0,Pond,Offspring,G1T1701_BR_134_MP__G1T1701_BR_444_MP,35
G1T1701_155_001_D6_G,1.24,Pond,Offspring,G1T1701_BR_134_MP__G1T1701_BR_444_MP,35
G1T1701_150_005_A9_G,1.91,Pond,Offspring,G1T1701_BR_134_MP__G1T1701_BR_444_MP,35
G1T1701_150_005_A8_G,1.41,Pond,Offspring,G1T1701_BR_134_MP__G1T1701_BR_444_MP,35
G1T1701_150_004_E8_G,0,Pond,Offspring,G1T1701_BR_134_MP__G1T1701_BR_444_MP,35
G1T1701_150_002_H9_G,0,Pond,Offspring,G1T1701_BR_134_MP__G1T1701_BR_444_MP,35
G1T1701_150_002_B9_G,2.45,Pond,Offspring,G1T1701_BR_134_MP__G1T1701_BR_444_MP,35
G1T1701_150_001_F12_G,0,Pond,Offspring,G1T1701_BR_134_MP__G1T1701_BR_444_MP,35
G1T1701_150_001_D11_G,1.92,Pond,Offspring,G1T1701_BR_134_MP__G1T1701_BR_444_MP,35
G1T1701_149_005_A4_G,3.14,Pond,Offspring,G1T1701_BR_134_MP__G1T1701_BR_444_MP,35
G1T1701_149_004_H3_G,1.96,Pond,Offspring,G1T1701_BR_134_MP__G1T1701_BR_444_MP,35
G1T1701_149_004_B6_G,ND,Pond,Offspring,G1T1701_BR_134_MP__G1T1701_BR_444_MP,35
G1T1701_149_004_A4_G,ND,Pond,Offspring,G1T1701_BR_134_MP__G1T1701_BR_444_MP,35
G1T1701_149_002_G4_G,0,Pond,Offspring,G1T1701_BR_134_MP__G1T1701_BR_444_MP,35
G1T1701_149_001_H3_G,1.46,Pond,Offspring,G1T1701_BR_134_MP__G1T1701_BR_444_MP,35
G1T1701_BR_444_MP,2.32,broodstock,Father,G1T1701_BR_055_P__G1T1701_BR_444_MP,36
G1T1701_BR_055_P,0,broodstock,Mother,G1T1701_BR_055_P__G1T1701_BR_444_MP,36
G1T1701_156_001_F12_G,0.85,Pond,Offspring,G1T1701_BR_055_P__G1T1701_BR_444_MP,36
G1T1701_155_001_C4_G,ND,Pond,Offspring,G1T1701_BR_055_P__G1T1701_BR_444_MP,36
G1T1701_155_001_A8_G,1.26,Pond,Offspring,G1T1701_BR_055_P__G1T1701_BR_444_MP,36
G1T1701_155_001_A10_G,1.22,Pond,Offspring,G1T1701_BR_055_P__G1T1701_BR_444_MP,36
G1T1701_150_005_B7_G,0,Pond,Offspring,G1T1701_BR_055_P__G1T1701_BR_444_MP,36
G1T1701_150_002_F1_G,0,Pond,Offspring,G1T1701_BR_055_P__G1T1701_BR_444_MP,36
G1T1701_150_002_E9_G,2.31,Pond,Offspring,G1T1701_BR_055_P__G1T1701_BR_444_MP,36
G1T1701_150_001_H1_G,0,Pond,Offspring,G1T1701_BR_055_P__G1T1701_BR_444_MP,36
G1T1701_150_001_A5_G,1.79,Pond,Offspring,G1T1701_BR_055_P__G1T1701_BR_444_MP,36
G1T1701_149_004_A2_G,ND,Pond,Offspring,G1T1701_BR_055_P__G1T1701_BR_444_MP,36
G1T1701_149_003_B4_G,3.25,Pond,Offspring,G1T1701_BR_055_P__G1T1701_BR_444_MP,36
G1T1701_149_003_A4_G,NA,Pond,Offspring,G1T1701_BR_055_P__G1T1701_BR_444_MP,36
G1T1701_149_002_G6_G,2.39,Pond,Offspring,G1T1701_BR_055_P__G1T1701_BR_444_MP,36
G1T1701_BR_015_P,1.95,broodstock,Father,G1T1701_BR_119_MP__G1T1701_BR_015_P,37
G1T1701_BR_119_MP,0,broodstock,Mother,G1T1701_BR_119_MP__G1T1701_BR_015_P,37
G1T1701_155_001_D3_G,ND,Pond,Offspring,G1T1701_BR_119_MP__G1T1701_BR_015_P,37
